bookID,title,authors,average_rating,isbn,isbn13,language_code,# num_pages,ratings_count,text_reviews_count,genre
15276,rough guide vietnam,"['rough guides', 'jan dodd', 'mark lewis', 'ron emmons']",3.89,1843536161,9781843536161,eng,639,34,3,['travel']
15294,,"['tolkien', '', 'alan lee', '']",4.35,9570823364,9789570823363,zho,608,22,0,['baggins frodo fictitious character']
15295,gateway sindarin grammar elvish language tolkien lord rings,['david salo'],3.73,0874808006,9780874808001,en-US,438,7,0,['language arts disciplines']
15298,return king lord rings,['tolkien'],4.52,0618574972,9780618574971,en-US,508,1607,69,"['fantasy fiction', 'middle earth imaginary place']"
15303,tolkien los anillos,['colin duriez'],3.56,8425514290,9788425514296,spa,320,8,0,['fiction']
15310,lord rings lord rings,['tolkien'],4.49,0739409557,9780739409558,eng,1137,94,11,['baggins frodo fictitious character']
15312,corpse revealed,['hugh miller'],3.79,0312975732,9780312975739,eng,320,288,19,['true crime']
15320,exquisite corpse,['poppy brite'],3.79,0684836270,9780684836270,eng,240,7783,542,['fiction']
15321,corpse kinsey millhone,['sue grafton'],3.89,156865233X,9781568652337,eng,181,87,5,['california']
15354,lord rings lord rings,['tolkien'],4.49,0007124015,9780007124015,eng,1546,187,9,['fantasy fiction english']
15367,appendices lord rings,['tolkien'],4.14,0618042261,9780618042265,eng,189,160,5,['baggins frodo fictitious character']
15373,return king lord rings,['tolkien'],4.52,0965307794,9780965307796,eng,440,199,11,['baggins frodo fictitious character']
15420,stork naked xanth,['piers anthony'],3.87,0765304090,9780765304094,en-US,304,1795,31,['fiction']
15468,geis gargoyle xanth,['piers anthony'],3.71,0812534859,9780812534856,en-US,342,5161,42,['fiction']
15472,three complete xanth novels xanth,['piers anthony'],4.06,0517122332,9780517122334,en-GB,774,62,1,['fiction']
15529,maccabees,"['anonymous', 'jonathan goldstein']",4.04,0385048645,9780385048644,eng,595,22,2,"['bible', 'apocrypha', 'bible']"
15535,rings ice,['piers anthony'],3.35,0380000369,9780380000364,eng,191,395,22,['fiction']
15549,armageddon children genesis shannara,['terry brooks'],4.1,0345484088,9780345484086,eng,371,12251,515,['fiction']
15550,straken high druid shannara,['terry brooks'],4.03,0345451139,9780345451132,eng,384,10048,125,['fiction']
15554,sword shannara trilogy,['terry brooks'],3.94,1841492876,9781841492872,eng,1191,169,8,['fantasy fiction american']
15558,angel fire east word void,['terry brooks'],4.1,1857239709,9781857239706,en-GB,440,9851,203,['courage']
15575,sword shannara original shannara trilogy,['terry brooks'],3.76,1857231511,9781857231519,eng,726,66947,2727,['shannara imaginary place']
15598,heart hands midwife guide pregnancy birth,"['elizabeth davis', 'suzanne arms']",4.38,1587612216,9781587612213,eng,312,861,43,['health fitness']
15613,billy budd sailor,['herman melville'],3.11,1416523723,9781416523727,eng,160,12146,653,['fiction']
15673,wayside school gets little stranger wayside school,['louis sachar'],4.19,0747569118,9780747569114,eng,176,17456,398,['children stories']
15677,strangers train,['patricia highsmith'],3.78,0393321983,9780393321982,eng,256,12153,1105,['fiction']
15766,matrimonio amateur,"['anne tyler', 'gemma rovira']",3.61,8466307605,9788466307604,spa,459,4,1,['fiction']
15783,sideways guide wine life,"['alexander payne', 'jim taylor']",4.43,1557046867,9781557046864,eng,64,7,0,['performing arts']
15812,hour game sean king michelle maxwell,['david baldacci'],3.97,140500522X,9781405005227,eng,437,14,2,['detective mystery stories']
15820,war gone miss,['anthony loyd'],4.28,0552771333,9780552771337,en-GB,336,20,3,['bosnia herzegovina']
15858,mirror mirror,['gregory maguire'],3.28,0060988657,9780060988654,eng,280,27604,1498,['fiction']
15860,state fear,['michael crichton'],3.7,0061015733,9780061015731,eng,672,70017,2464,['fiction']
15877,ultimate unofficial guide mysteries harry potter analysis books,"['galadriel waters', 'astre mithrandir']",4.05,0972393617,9780972393614,en-US,412,2725,36,['literary criticism']
15880,harrius potter philosophi lapis,"['rowling', 'peter needham']",4.47,1582348251,9781582348254,lat,249,185,25,['fiction']
15894,company cheerful ladies ladies detective agency,['alexander mccall smith'],4.07,1904598064,9781904598060,eng,231,179,31,['botswana']
15907,mrs miniver,"['jan struther', 'greer garson']",3.96,0156631407,9780156631402,eng,162,1040,125,['fiction']
16005,paradise lost,"['john milton', 'gordon teskey']",3.81,0393924289,9780393924282,eng,590,1882,116,['literary criticism']
16059,dive clausen pier,['ann packer'],3.42,0375727132,9780375727139,eng,432,19450,1724,['fiction']
16393,big money,['wodehouse'],3.92,014000937X,9780140009378,eng,288,1069,69,['fiction']
16528,invented country nostalgic journey chile,['isabel allende'],3.84,006054564X,9780060545642,en-US,199,4687,343,['biography autobiography']
16535,strange relations,['philip jos farmer'],3.73,1416509348,9781416509349,eng,476,283,13,['fiction']
16678,persian wars vol books,"['herodotus', 'godley']",4.13,0674991311,9780674991316,mul,448,45,3,"['greece', 'greece', 'history']"
16752,jurassic world jurassic park lost world,['michael crichton'],4.21,0375401075,9780375401077,eng,801,8524,117,['fiction']
16763,case glamorous ghost perry mason,['erle stanley gardner'],3.88,0345437861,9780345437860,eng,232,577,34,['fiction']
16810,berlin stories last norris goodbye berlin,['christopher isherwood'],4.03,0811200701,9780811200707,eng,401,8749,385,['autobiographical fiction']
17304,present darkness piercing darkness darkness,['frank peretti'],4.54,1581342144,9781581342147,eng,813,2708,116,['fiction']
17328,open eyes lord practical guide angelic visitations heavenly experiences,"['gary oates', 'robert paul lamb', 'randy clark']",4.27,0975262203,9780975262207,eng,148,117,7,['religion']
17334,complete lewis signature classics,['lewis'],4.61,0061208493,9780061208492,eng,746,873,41,['religion']
17846,house mirth,"['edith wharton', 'jeffrey meyers']",3.95,1593081537,9781593081539,eng,348,338,61,['fiction']
18077,piccadilly jim,['wodehouse'],4.03,1585676160,9781585676163,eng,302,2585,174,['fiction']
18328,artist missing,"['paul farge', 'stephen alcorn']",3.58,0374525803,9780374525804,eng,256,99,10,['fiction']
18353,ana nin biography,['deirdre bair'],3.99,0140255257,9780140255256,eng,672,619,35,['biography autobiography']
18355,diary ana nin vol 1944 1947,"['ana nin', 'gunther stuhlmann']",4.18,015626028X,9780156260282,eng,235,729,20,"['authors american', 'authors american', 'authors american']"
18518,diary virginia woolf volume one 1915 1919,"['virginia woolf', 'anne olivier bell', 'quentin bell']",4.31,0156260360,9780156260367,eng,356,1262,36,"['biography autobiography', 'biography autobiography', 'biography autobiography']"
26770,cast dark waters cemetery dance novella series,"['gorman', 'tom piccirilli', 'keith minnion']",3.31,1587670135,9781587670138,eng,100,26,3,['fiction']
26779,oswald chambers abandoned god life story author utmost highest,"['david mccasland', 'oswald chambers']",4.45,1572930500,9781572930506,eng,352,1305,80,['biography autobiography']
26832,shout loud,['satosumi takaguchi'],3.95,1598163175,9781598163179,eng,194,91,2,['comics graphic novels']
26853,fate reason german philosophy kant fichte,['frederick beiser'],4.49,067429503X,9780674295032,eng,410,109,6,['philosophy']
26994,plato knowledge reality,['nicholas white'],3.86,0915144220,9780915144228,eng,272,5,0,['philosophy']
26996,companion plato republic,['nicholas white'],3.65,0915144921,9780915144921,eng,288,24,0,['philosophy']
27000,lost good book thursday next,['jasper fforde'],4.14,0142004030,9780142004036,eng,399,41424,2103,['fiction']
27003,eyre affair thursday next,['jasper fforde'],3.91,0142001805,9780142001806,eng,374,93927,7844,['fiction']
27036,augustine,['henry chadwick'],3.74,0192875345,9780192875341,eng,128,12,3,['history']
27061,ten thousand light years home,['james tiptree'],3.99,0441801811,9780441801817,eng,319,460,26,['science fiction american']
27092,desde cielo,"['alice sebold', 'aurora echevarr']",3.79,0307209431,9780307209436,spa,336,25,3,['fiction']
27243,dancing flames dark goddess transformation consciousness,"['marion woodman', 'elinor dickson']",4.23,1570623139,9781570623134,eng,256,348,24,['psychology']
27252,pope joan,['donna woolfolk cross'],4.07,0345416260,9780345416261,eng,422,55313,3760,['fiction']
27277,glass house,"['philip johnson', 'toshio nakamura']",4.0,1580931863,9781580931861,eng,256,14,2,['architecture']
27299,emperatriz tras velo trilog taj mahal,"['indu sundaresan', 'alberto coscarelli']",4.04,8425337607,9788425337604,spa,382,2,1,['fiction']
27315,analects,"['confucius', 'edward slingerland']",3.84,0872206351,9780872206359,eng,312,108,16,['philosophy']
27316,analects confucius,"['confucius', 'arthur waley']",3.84,0679722963,9780679722960,eng,256,253,23,['philosophy']
27326,wall,['john hersey'],4.28,0394756967,9780394756967,eng,640,1784,54,['fiction']
27327,creating contagious leadership,['john hersey'],3.0,097455930X,9780974559308,eng,128,2,1,['leadership']
27398,lost painting,['jonathan harr'],3.72,0375759867,9780375759864,en-US,320,23275,753,['art']
27404,gideon trumpet one man poor prisoner took case supreme court changed law united states,['anthony lewis'],3.9,0679723129,9780679723127,eng,288,2193,182,['history']
27410,library greek mythology,"['apollodorus', 'robin hard']",3.98,0192839241,9780192839244,eng,336,991,28,['fiction']
27411,library books,"['apollodorus', 'james george frazer']",3.92,0674991354,9780674991354,mul,464,20,2,"['mythology greek', 'history']"
27425,georgics virgil,"['virgil', 'david ferry']",3.85,0374530319,9780374530310,eng,224,77,11,['poetry']
27457,king leopold ghost,['adam hochschild'],4.16,0618711678,9780618711673,eng,384,95,18,['history']
27473,end days earth chronicles,['zecharia sitchin'],4.06,0061238236,9780061238239,eng,336,470,34,['history']
27507,plan attack,"['bob woodward', 'alice mayhew']",3.67,0743255488,9780743255486,en-US,480,4492,115,['political science']
27511,commanders,['bob woodward'],3.71,0743234758,9780743234757,eng,400,510,26,['history']
27514,veil secret wars cia 1981 1987,['bob woodward'],3.66,0743274032,9780743274036,en-US,592,728,45,['political science']
27523,left behind left behind,"['tim lahaye', 'jerry jenkins']",3.83,0842342702,9780842342704,eng,342,181922,3216,['fiction']
27533,banker poor micro lending battle world poverty,"['muhammad yunus', 'alan jolis']",4.09,1586481983,9781586481988,eng,289,7464,720,"['biography autobiography', 'business economics']"
27539,intelligence,"['jeff hawkins', 'sandra blakeslee']",4.13,0805078533,9780805078534,eng,261,4926,390,['computers']
27540,emotional intelligence quick book everything need know put work,"['travis bradberry', 'jean greaves', 'patrick lencioni']",3.53,0743273265,9780743273268,en-US,185,675,66,['business economics']
27578,even wrong failure string theory search unity physical law,['peter woit'],3.93,0465092756,9780465092758,eng,291,1447,49,['science']
27582,dead wrong joanna brady,['jance'],4.03,0060540907,9780060540906,eng,368,4013,209,['fiction']
27629,line beauty,['alan hollinghurst'],3.73,1582346100,9781582346106,eng,438,364,36,['fiction']
27660,complete acoa sourcebook adult children alcoholics home work love,"['janet geringer woititz', 'robert ackerman']",4.06,1558749608,9781558749603,en-US,500,137,11,['self help']
27668,bury chains,['adam hochschild'],4.27,0618619070,9780618619078,eng,496,1258,167,['history']
27669,bury chains,['adam hochschild'],4.27,0333904915,9780333904916,eng,467,13,1,"['antislavery movements', 'antislavery movements']"
27689,mary stewart merlin trilogy arthurian saga,['mary stewart'],4.39,0688003478,9780688003470,eng,928,4040,171,"['fiction', 'fiction']"
27695,nine coaches waiting,"['mary stewart', 'sandra brown']",4.02,1556526180,9781556526183,eng,342,10282,846,['fiction']
27724,mirror mirror,"['michael ende', 'maxwell brownjohn']",4.15,067080682X,9780670806829,eng,224,74,6,['science fiction german']
27757,millionaire mind,['thomas stanley'],4.18,0553813641,9780553813647,en-GB,412,32,3,['capitalists financiers']
27763,cold sleep cold series,"['narise konohara', 'nanao saikawa', 'douglas dlin']",3.72,1569708878,9781569708873,eng,226,273,14,['comics graphic novels']
27766,restless sleep inside new york city cold case squad,['stacy horn'],3.49,0143037293,9780143037293,eng,336,317,38,['social science']
27776,,"['albert camus', 'manuel lope']",4.05,8420637017,9788420637013,spa,128,215,14,['fiction']
27804,trumpeter krakow,"['eric kelly', 'janina domanska']",3.76,0689829922,9780689829925,eng,224,54,13,['juvenile fiction']
27827,eugene onegin novel verse vol,"['alexander pushkin', 'vladimir nabokov']",4.22,0691019053,9780691019055,eng,309,269,31,['literary criticism']
27831,eugene onegin,"['alexander pushkin', 'tom beck']",4.09,1903517281,9781903517284,eng,262,9,4,['fiction']
27842,data structures algorithms java,"['michael goodrich', 'roberto tamassia']",3.82,0471738840,9780471738848,en-US,720,151,8,['computers']
27844,data structures algorithms,['adam drozdek'],3.71,0534491820,9780534491826,en-US,758,18,0,"['computers', 'technology engineering']"
27851,data structures algorithm analysis,['mark allen weiss'],3.81,0201498405,9780201498400,eng,528,115,11,['computers']
28054,river shadows eadweard muybridge technological wild west,['rebecca solnit'],4.14,0142004103,9780142004104,eng,320,1081,130,['biography autobiography']
28075,ich ein tag sprechen bsch,"['david sedaris', 'georg deggerich', 'harry rowohlt']",3.98,3453210719,9783453210714,ger,351,6,1,['german language materials']
28086,one hundred years solitude,"['gabriel garc rquez', 'gregory rabassa']",4.06,0140157514,9780140157512,eng,422,588,60,['latin america']
28093,far afield,['susanna kaysen'],3.82,0679753761,9780679753766,eng,352,301,47,['fiction']
28173,vital reserves,"['william james', 'stephen vicchio']",4.5,0870611518,9780870611513,eng,58,3,1,['mental health']
28184,blue shoes happiness,['alexander mccall smith'],4.06,1400075718,9781400075713,eng,256,21814,923,['fiction']
28209,medusa stone philip mercer,['jack brul'],4.09,0451409221,9780451409225,eng,464,1312,41,['fiction']
28210,river ruin philip mercer,['jack brul'],4.19,0451410548,9780451410542,en-US,534,1162,35,['fiction']
28249,magicians guild black magician trilogy,['trudi canavan'],3.96,1841493139,9781841493138,eng,467,53718,1486,['english fiction']
28250,novice black magician trilogy,['trudi canavan'],4.08,1841493147,9781841493145,eng,577,37379,829,['english fiction']
28257,use abuse biology anthropological critique sociobiology,['marshall sahlins'],3.94,0472766007,9780472766000,eng,120,31,5,['social science']
28278,rain clouds gather,['bessie head'],3.84,0435909614,9780435909611,eng,185,993,77,['fiction']
28296,memory childhood,"['georges perec', 'david bellos']",3.88,1567921582,9781567921588,eng,176,1395,69,['fiction']
28297,species spaces pieces,"['georges perec', 'john sturrock']",4.28,0140189866,9780140189865,eng,292,1295,58,['literary collections']
28304,time life,['william saroyan'],3.95,0573616736,9780573616730,eng,127,415,19,['american drama']
28308,name aram,"['william saroyan', 'freeman']",4.15,0440362059,9780440362050,en-US,151,975,64,['fiction']
28351,think saw mulberry street,['seuss'],3.99,0007169922,9780007169924,eng,64,19197,466,['children poetry american']
28372,last days,"['raymond queneau', 'barbara wright', 'vivian kogan']",3.8,1564781402,9781564781406,eng,250,184,16,['fiction']
28377,heartsnatcher,"['boris vian', 'stanley chapman', 'raymond queneau', 'john sturrock']",3.98,1564782999,9781564782991,en-GB,245,2368,76,['fiction']
28404,proust signs complete text,"['gilles deleuze', 'richard howard']",4.21,0816632588,9780816632589,eng,208,20,1,['literary criticism']
28408,taxi driver,['amy taubin'],3.92,0851703933,9780851703930,en-US,79,129,16,['performing arts']
28416,conquest plassans les rougon macquart,"['mile zola', 'ernest alfred vizetelly']",3.88,1595690484,9781595690487,fre,320,49,9,['fiction']
28426,last mermaid,['shana abe'],3.73,0553584979,9780553584974,eng,581,1297,111,['fiction']
28440,frolic,['william gaddis'],3.84,0684800527,9780684800523,eng,512,1266,103,['fiction']
28455,review contemporary fiction fall 2001 gilbert sorrentino william gaddis mary caponegro margery latimer,"['john brien', 'david andrews', 'john beer', 'robert mclaughlin', 'joy castro']",3.4,1564783014,9781564783011,eng,240,5,2,"['literary criticism', 'fiction']"
28457,first love stories,"['ivan turgenev', 'richard freeborn']",4.12,0192836897,9780192836892,eng,304,1113,22,['fiction']
28458,sketches hunter album,"['ivan turgenev', 'richard freeborn']",3.93,0140445226,9780140445220,eng,403,5846,102,"['country life', 'fiction', 'fiction']"
28468,fantastic alice,"['margaret weis', 'esther friesner', 'roger zelazny', 'bruce holland rogers', 'robin wayne bailey', 'janet pack', 'lawrence schimel', 'jody lynn nye', 'janet asimov', 'lisa mason', 'jane lindskold', 'mickey zucker reichert', 'lawrence watt', 'evans', 'peter crowther', 'gary braunbeck', 'connie hirsch', 'tobin larson', 'kevin stein']",3.38,0441002536,9780441002535,eng,291,142,14,['fiction']
28480,players gilean dragonlance tales war souls,"['margaret weis', 'tracy hickman']",3.64,0786929200,9780786929207,en-US,320,142,4,['fiction']
28482,hand chaos death gate cycle,"['margaret weis', 'tracy hickman']",4.06,0553563696,9780553563696,eng,446,15964,115,['fiction']
28511,warrior angel,"['margaret weis', 'lizz weis']",3.15,0060833254,9780060833251,en-US,354,241,28,['fiction']
28524,soulforge dragonlance raistlin chronicles,['margaret weis'],4.15,0786913142,9780786913145,eng,408,8857,143,['fiction']
28532,realms dragons universes margaret weis tracy hickman,"['denise little', 'robert king', 'margaret weis', 'tracy hickman', 'janet pack', 'jean rabe']",4.04,0061052396,9780061052392,en-US,218,47,0,['fiction']
28538,journey void sovereign stone,"['margaret weis', 'tracy hickman']",3.86,0061020591,9780061020599,eng,578,1231,21,['fiction']
28543,dragonsong pern harper hall,['anne mccaffrey'],4.25,0553120441,9780553120448,eng,176,385,56,['dragons']
28547,dragonsinger harper hall,['anne mccaffrey'],4.28,0689860072,9780689860072,eng,288,34207,550,['juvenile fiction']
28557,twisted collected stories vol,['jeffery deaver'],3.84,1416541187,9781416541189,eng,433,1630,109,['fiction']
28561,twelfth card lincoln rhyme,['jeffery deaver'],3.99,0743491564,9780743491563,en-US,576,451,34,['fiction']
28562,hard news rune,['jeffery deaver'],3.46,0553583298,9780553583298,eng,304,945,49,['fiction']
28563,death blue movie star rune,['jeffery deaver'],3.52,055358295X,9780553582956,eng,336,1159,46,['fiction']
28567,twisted collected short stories,['jeffery deaver'],3.92,0743491599,9780743491594,eng,480,3011,200,['fiction']
28606,tristan taormino true lust,['tristan taormino'],3.96,1573441570,9781573441575,eng,200,71,6,['fiction']
28615,sea stone,['susan cooper'],3.86,0590433202,9780590433204,eng,243,265,46,['cornwall england']
28631,munsters trip mockingbird lane,"['stephen cox', 'butch patrick', 'yvonne decarlo']",4.44,0823078949,9780823078943,eng,208,54,10,['performing arts']
28634,immortality,"['milan kundera', 'peter kussi']",4.13,057114456X,9780571144563,eng,400,20908,765,['czech fiction']
28637,art novel,"['milan kundera', 'linda asher']",3.96,0060093749,9780060093747,eng,176,3544,152,['literary criticism']
28658,traitor knot wars light shadow,['janny wurts'],4.2,1592220827,9781592220823,eng,574,431,7,['fiction']
28662,mistress empire empire trilogy,"['raymond feist', 'janny wurts']",4.31,0586203796,9780586203798,en-GB,860,440,16,['english fiction']
28668,ships merior wars light shadow,['janny wurts'],3.87,0061054658,9780061054655,eng,637,1170,25,['fiction']
28670,peril gate wars light shadow arc alliance light,['janny wurts'],4.15,0061054674,9780061054679,en-US,940,518,7,['fiction']
28676,american psycho,['bret easton ellis'],3.82,0679735771,9780679735779,eng,399,193100,7599,['fiction']
28687,shadowplay shadowmarch,['tad williams'],3.89,0756403588,9780756403584,eng,656,5930,172,['fiction']
28698,green angel tower part memory sorrow thorn part,['tad williams'],4.2,0886776066,9780886776060,eng,815,19667,206,['fiction']
28724,four twenty blackbirds bardic voices,['mercedes lackey'],3.8,0671577786,9780671577780,eng,423,3013,31,['fiction']
28727,spirits white lightning bedlam bard,"['mercedes lackey', 'rosemary edghill']",3.94,0743436083,9780743436083,en-US,512,2011,14,['fiction']
28729,dragon quintet,"['marvin kaye', 'michael swanwick', 'orson scott card', 'mercedes lackey', 'tanith lee', 'elizabeth moon']",3.76,0765349116,9780765349118,en-US,304,562,39,['fiction']
28733,take thief valdemar,['mercedes lackey'],4.12,0756400589,9780756400583,eng,435,11700,169,['fiction']
28749,brief frightening reign phil,['george saunders'],3.7,1594481520,9781594481529,en-US,130,4923,522,['fiction']
28759,magic pawn valdemar last herald mage,['mercedes lackey'],4.21,0886773520,9780886773526,eng,349,21834,704,['fiction']
28768,eden,"['stanis lem', 'marc heine']",3.91,0156278065,9780156278065,en-US,276,3254,122,['fiction']
28807,changeling,['roger zelazny'],3.72,0743458192,9780743458191,eng,244,1772,39,['fiction']
28822,believe human immortality essays popular philosophy,['william james'],4.06,0486202917,9780486202914,eng,448,429,22,"['philosophy', 'psychology']"
28868,prince caspian chronicles narnia,['lewis'],3.97,0061125253,9780061125256,eng,223,1110,85,['juvenile fiction']
28872,practical guide dragons,"['lisa trumbauer', 'emily fiegenshuh']",4.32,0786941642,9780786941643,eng,80,549,34,['juvenile fiction']
28877,red dragon hannibal lecter,['thomas harris'],4.03,0525945563,9780525945567,eng,348,223480,3029,['fiction']
28899,heat,['mike lupica'],3.98,0142407577,9780142407578,eng,220,18422,1382,['juvenile fiction']
28902,heat mass transfer,['yunus cengel'],4.16,007325035X,9780073250359,eng,901,182,3,['chaleur transmission']
28917,never home,['dyan sheldon'],4.26,081673691X,9780816736911,en-US,166,21,4,['divorce']
28923,orphans,['kazuo ishiguro'],3.48,0571225403,9780571225408,eng,320,17878,1544,['detective mystery stories']
28977,littles lost children,"['john lawrence peterson', 'jacqueline rogers', 'roberta carter clark']",3.75,0590430262,9780590430265,eng,112,291,15,['juvenile fiction']
29011,one hundred demons,['lynda barry'],4.16,1570614598,9781570614590,en-GB,224,7405,500,['comics graphic novels']
29043,paris secret history,['andrew hussey'],3.82,1596913231,9781596913233,eng,485,642,86,['history']
29044,secret history,['donna tartt'],4.09,1400031702,9781400031702,eng,559,210713,14195,['fiction']
29092,philosophy history,"['georg wilhelm friedrich hegel', 'sibree']",3.82,0486201120,9780486201122,en-US,457,28,9,['philosophy']
29118,forging darksword darksword trilogy,"['margaret weis', 'tracy hickman']",3.67,0553268945,9780553268942,eng,391,8293,109,['fiction']
29119,doom darksword darksword trilogy,"['margaret weis', 'tracy hickman']",3.66,0553271644,9780553271645,eng,383,6078,37,['fiction']
29129,last unicorn,['peter beagle'],4.18,0345254848,9780345254849,eng,248,40,5,['unicorns']
29150,yakitate japan volume,['takashi hashiguchi'],3.97,1421507196,9781421507194,en-US,208,2151,59,['comics graphic novels']
29152,yakitate japan volume,['takashi hashiguchi'],3.96,1421507218,9781421507217,eng,208,292,5,['comics graphic novels']
29216,color water,['james mcbride'],4.08,0733605753,9780733605758,eng,291,68,12,['mothers']
29227,answers questions teachers ask sensory integration forms checklists practical tools teachers parents,"['stacey szklut', 'carol stock kranowitz', 'lynn balzer', 'martin']",4.12,1931615039,9781931615037,eng,63,17,1,['minimal brain dysfunction children']
29248,kevin trudeau mega memory release superpower memory minutes less day,['kevin trudeau'],3.51,0688153879,9780688153878,eng,368,124,14,['self help']
29255,dance,"['ram dass', 'richard alpert']",4.24,0385084137,9780385084130,en-US,192,677,29,['psychology']
29286,burt dow deep water man,['robert mccloskey'],4.1,014050978X,9780140509786,en-US,64,645,51,['juvenile fiction']
29288,one morning maine,['robert mccloskey'],4.37,0140501746,9780140501742,eng,64,11683,255,['juvenile fiction']
29290,time wonder,['robert mccloskey'],4.08,0140502017,9780140502015,en-US,64,4226,294,['juvenile fiction']
29320,wind child,['nancy harding'],3.2,0671646192,9780671646196,eng,331,10,1,['scythians']
29325,cat laughing last joe grey,['shirley rousseau murphy'],4.21,0061015628,9780061015625,eng,368,638,40,['fiction']
29356,english novel twentieth century doom empire,['martin burgess green'],3.0,0710099711,9780710099716,eng,236,1,0,['english fiction']
29378,practical ethics,['peter singer'],4.06,052143971X,9780521439718,eng,411,1931,75,['medical']
29386,nathaniel nutmeg one man courage changed course history,['giles milton'],3.83,0340696761,9780340696767,eng,388,3213,226,['manhattan new york']
29394,cursor fury codex alera,['jim butcher'],4.37,0441014348,9780441014347,eng,442,47831,1016,['fiction']
29412,mistress daughter,['homes'],3.28,0670038385,9780670038381,en-US,256,3218,515,['biography autobiography']
29414,jack,['homes'],3.63,1862076898,9781862076891,eng,221,1052,86,['children divorced parents']
29421,layer cake,['connolly'],3.99,0802141684,9780802141682,eng,344,965,66,"['fiction', 'mexico']"
29435,nixon agonistes crisis self made man,['garry wills'],4.12,0618134328,9780618134328,eng,640,427,32,['biography autobiography']
29456,night train memphis vicky bliss,['elizabeth peters'],4.06,0446602485,9780446602488,eng,368,3788,189,"['fiction', 'fiction']"
29460,sociology times,['diana kendall'],3.22,0495006858,9780495006855,eng,742,1,0,['science']
29470,iberia spanish travels reflections,"['james michener', 'robert vavra']",3.7,0394429826,9780394429823,en-US,818,37,8,['literary criticism']
29489,hard candy,"['angela knight', 'sheri gilmore', 'morgan hawke']",4.0,1596321288,9781596321281,en-US,350,554,22,['fiction']
29497,demon diary volume,"['kara', 'lee chi', 'hyong']",3.96,1591821541,9781591821540,eng,192,4628,72,['comics graphic novels']
29512,lost continents,['sprague camp'],3.64,0486226689,9780486226682,en-US,363,103,10,['science']
29516,lost continent story atlantis,"['charles john cutcliffe wright hyne', 'gary hoppenstand', 'harry turtledove']",3.78,0803273320,9780803273320,eng,260,19,1,['fiction']
29526,death rebirth seneca,['anthony wallace'],3.65,039471699X,9780394716992,eng,416,100,5,['history']
29529,rebirth volume,"['kang', 'woo lee', 'lauren']",4.04,1591822203,9781591822202,eng,184,101,2,['comics graphic novels']
29566,baltasar blimunda,"['jos saramago', 'giovanni pontiero']",3.91,1860469019,9781860469015,eng,346,97,13,['aeronautics']
29569,owner manual insider guide body make healthier younger,"['michael roizen', 'mehmet']",3.82,0060765313,9780060765316,en-US,417,3099,290,['health fitness']
29589,eastern standard tribe,['cory doctorow'],3.49,0765310457,9780765310453,en-US,223,3156,209,['fiction']
29603,000 leagues sea,"['ron miller', 'jules verne', 'paul wright']",3.71,0751370738,9780751370737,eng,64,34,4,['children stories']
29604,twenty thousand leagues sea,['jules verne'],3.88,0861366581,9780861366583,eng,288,18,1,['sea stories']
29619,ghost hunter ghost hunters,"['jayne castle', 'jayne ann krentz']",4.13,0515141402,9780515141405,eng,327,4246,166,['fiction']
29622,wedding night,['jayne ann krentz'],3.46,1551668513,9781551668512,eng,256,775,19,['fiction']
29624,orchid helen,"['jayne castle', 'jayne ann krentz']",4.15,0671569023,9780671569020,eng,327,3654,98,['fiction']
29625,origin consciousness breakdown bicameral mind,['julian jaynes'],4.24,0713912545,9780713912548,en-GB,467,8,2,['civilization']
29685,hermeneutical spiral comprehensive introduction biblical interpretation,['grant osborne'],3.92,0830828265,9780830828265,eng,624,380,33,['religion']
29705,book people,"['zadie smith', 'david mitchell', 'george saunders', 'colm', 'aleksandar hemon', 'nick hornby', 'hari kunzru', 'toby litt', 'chris ware']",3.39,0143038184,9780143038184,en-US,304,2499,327,['literary collections']
29750,pleasing beowolf philip roth,['frank kermode'],3.71,0140297979,9780140297973,eng,278,12,0,['american literature']
29806,pilgrim regress,"['lewis', 'michael hague']",3.86,0802806414,9780802806413,eng,219,5870,341,['religion']
29881,famous last words,['timothy findley'],3.99,057120905X,9780571209057,eng,416,1348,56,['prisoners war']
29925,gods generals civil war trilogy,['jeff shaara'],4.07,1841580651,9781841580654,eng,498,28402,569,['civil war']
29949,running safety adventure spirit,['richard bach'],3.79,0385315287,9780385315289,eng,368,1723,52,['biography autobiography']
29997,complete novels red harvest dain curse maltese falcon glass key thin man,"['dashiell hammett', 'steven marcus']",4.39,1883011671,9781883011673,eng,967,1650,134,['fiction']
30002,dain curse,['dashiell hammett'],3.83,0752851802,9780752851808,eng,256,5395,257,['continental fictitious character']
30007,glass key,['dashiell hammett'],3.96,0752851330,9780752851334,eng,214,8935,324,['detective mystery stories']
30029,tales mystery madness,"['edgar allan poe', 'gris grimly']",4.34,0689848374,9780689848377,eng,135,2149,130,['juvenile fiction']
30041,elric melnibone bright shadows,"['charles green', 'richard ford', 'pascal quidault']",4.0,1905850581,9781905850587,eng,98,8,0,['games']
30134,runny babbit book abridged,"['shel silverstein', 'dennis locorriere']",4.12,0061130478,9780061130472,en-US,96,43,6,['juvenile nonfiction']
30139,giving tree,['shel silverstein'],4.37,0590396218,9780590396219,en-US,51,150,18,['generosity']
30161,target fbi thriller,['catherine coulter'],4.09,0515125628,9780515125627,eng,381,8789,348,['fiction']
